73
90
37
35
28
28
28
34
29
29
30
31
31
31
31
42
42
29
28
61
36
77
122
25
72
38
37
77
76
76
39
77
86
86
79
73
76
76
76
76
75
75
76
79
78
39
77
80
77
26
78
84
29
70
76
76
85
77
77
72
77
75
72
38
77
37
76
37
74
73
73
77
